employee_id,review_date,review_period,self_rating,manager_rating,overall_rating,goals_achieved,goals_target,feedback_summary,goals_met_pct
291,2023-12-15,H2-2023,4,3,4,5,5,Unit happy whose director near moment health.,100.0
291,2024-06-15,H1-2024,2,2,2,2,5,Present ahead forget center individual military something.,40.0
291,2024-12-15,H2-2024,2,2,2,4,5,Beyond order standard answer serve.,80.0
291,2025-06-15,H1-2025,4,3,4,4,5,Thousand smile age total each.,80.0
292,2023-06-15,H1-2023,2,1,2,5,5,Suddenly care suffer life significant job.,100.0
293,2023-06-15,H1-2023,3,1,2,4,5,Deal everything road part space push spend possible.,80.0
293,2023-12-15,H2-2023,1,3,2,2,5,Now ask eat police education Congress.,40.0
293,2024-06-15,H1-2024,2,1,2,4,5,Top suffer book cultural though old none participant.,80.0
293,2024-12-15,H2-2024,2,1,2,4,5,Sing able stage.,80.0
293,2025-06-15,H1-2025,3,3,3,4,5,Ball fact local goal election.,80.0
294,2023-06-15,H1-2023,2,2,2,3,5,Bar yourself second respond behind piece.,60.0
294,2023-12-15,H2-2023,2,2,2,4,5,Long although prevent ever clear month change always.,80.0
294,2024-06-15,H1-2024,4,4,4,5,5,So act test car job soon single.,100.0
294,2024-12-15,H2-2024,3,2,2,3,5,Price receive explain chance ask.,60.0
294,2025-06-15,H1-2025,3,3,3,2,5,Machine any themselves first change will education.,40.0
295,2023-06-15,H1-2023,5,4,4,2,5,Garden increase put sell only.,40.0
295,2023-12-15,H2-2023,5,4,4,3,5,Season company he thought officer sound what.,60.0
295,2024-06-15,H1-2024,5,5,5,3,5,Involve read factor seem.,60.0
295,2024-12-15,H2-2024,4,5,4,4,5,Forward age apply police fill west black.,80.0
295,2025-06-15,H1-2025,5,5,5,4,5,Experience both owner here stand person.,80.0
296,2023-06-15,H1-2023,3,3,3,4,5,Station onto region serious worry.,80.0
296,2023-12-15,H2-2023,2,4,3,5,5,Raise now his cause our serve.,100.0
296,2024-06-15,H1-2024,4,3,4,5,5,Themselves always call life system.,100.0
296,2024-12-15,H2-2024,3,2,2,4,5,Tree outside together suddenly.,80.0
296,2025-06-15,H1-2025,2,3,2,2,5,Spring for let letter.,40.0
297,2023-06-15,H1-2023,3,2,2,2,5,Assume music consider long discover before level.,40.0
297,2023-12-15,H2-2023,4,4,4,5,5,Song room short avoid.,100.0
297,2024-06-15,H1-2024,2,2,2,4,5,Both with door.,80.0
297,2024-12-15,H2-2024,3,4,4,3,5,Magazine parent per modern industry still town.,60.0
297,2025-06-15,H1-2025,3,4,4,3,5,Stuff nation participant board husband officer.,60.0
298,2023-06-15,H1-2023,4,4,4,4,5,Manage prove difficult indicate.,80.0
298,2023-12-15,H2-2023,3,4,4,5,5,Couple financial full firm forward threat scientist smile.,100.0
298,2024-06-15,H1-2024,3,3,3,4,5,Some image yeah wish begin success.,80.0
298,2024-12-15,H2-2024,4,3,4,3,5,Executive edge high improve.,60.0
298,2025-06-15,H1-2025,4,4,4,4,5,Street sure above radio move.,80.0
300,2023-06-15,H1-2023,4,3,4,3,5,Their poor partner computer wind.,60.0
300,2023-12-15,H2-2023,4,3,4,4,5,Prove already week long news.,80.0
300,2024-06-15,H1-2024,3,2,2,4,5,Can decide explain behind.,80.0
300,2024-12-15,H2-2024,2,3,2,2,5,Girl total course effort deep body.,40.0
300,2025-06-15,H1-2025,3,3,3,3,5,Fear full dinner top what.,60.0
301,2023-06-15,H1-2023,3,2,2,3,5,Save but send yet.,60.0
301,2023-12-15,H2-2023,4,3,4,3,5,Their necessary sometimes him behavior degree evidence.,60.0
301,2024-06-15,H1-2024,4,2,3,3,5,Citizen prove attention far religious ever.,60.0
301,2024-12-15,H2-2024,3,3,3,2,5,Gun same level appear respond assume seven safe.,40.0
301,2025-06-15,H1-2025,3,3,3,3,5,Save financial law know open two.,60.0
302,2023-06-15,H1-2023,5,5,5,5,5,Attack plan from force present of benefit.,100.0
302,2023-12-15,H2-2023,4,3,4,5,5,Stay money kitchen difficult him into.,100.0
302,2024-06-15,H1-2024,5,5,5,5,5,Heart Congress future enter real prevent.,100.0
302,2024-12-15,H2-2024,5,4,4,4,5,Push fund fish visit medical same take.,80.0
302,2025-06-15,H1-2025,4,3,4,3,5,Impact cup ground much bring.,60.0
303,2023-06-15,H1-2023,5,4,4,3,5,Hard law season exactly happy.,60.0
303,2023-12-15,H2-2023,5,4,4,2,5,High professional structure guess address if audience.,40.0
303,2024-06-15,H1-2024,4,4,4,4,5,Force listen care some little choice.,80.0
303,2024-12-15,H2-2024,5,5,5,2,5,Goal color significant.,40.0
303,2025-06-15,H1-2025,5,4,4,4,5,Arm safe which fight work loss authority.,80.0
304,2023-06-15,H1-2023,5,3,4,2,5,Game technology full.,40.0
304,2023-12-15,H2-2023,3,5,4,3,5,Arm owner type major home nothing another.,60.0
304,2024-06-15,H1-2024,4,4,4,2,5,Interview thing candidate.,40.0
304,2024-12-15,H2-2024,4,4,4,4,5,Whose particularly remember conference look return out.,80.0
304,2025-06-15,H1-2025,3,4,4,4,5,Hotel candidate suggest back Mr need first across.,80.0
305,2023-06-15,H1-2023,3,4,4,4,5,Window after usually condition her force never.,80.0
305,2023-12-15,H2-2023,2,2,2,4,5,Seven cause because have throughout.,80.0
305,2024-06-15,H1-2024,2,3,2,4,5,Message different assume way.,80.0
305,2024-12-15,H2-2024,4,2,3,3,5,Within contain story society computer spring artist.,60.0
305,2025-06-15,H1-2025,2,3,2,3,5,Cell next director citizen.,60.0
306,2023-06-15,H1-2023,2,1,2,2,5,Fire whole enter list marriage model hard.,40.0
306,2023-12-15,H2-2023,3,2,2,3,5,Friend the could firm heavy similar.,60.0
306,2024-06-15,H1-2024,2,1,2,3,5,Threat indeed already no eye various.,60.0
306,2024-12-15,H2-2024,1,2,2,2,5,Participant almost southern positive dark order truth across.,40.0
306,2025-06-15,H1-2025,2,3,2,3,5,Year week arm specific occur buy door.,60.0
307,2023-06-15,H1-2023,4,5,4,2,5,Artist quite second what education detail in.,40.0
307,2023-12-15,H2-2023,3,5,4,5,5,Tend mouth case message around into class.,100.0
307,2024-06-15,H1-2024,3,3,3,4,5,Certainly official where meet while will deal.,80.0
307,2024-12-15,H2-2024,5,4,4,5,5,It current receive we best two these.,100.0
307,2025-06-15,H1-2025,3,3,3,4,5,Pm manage adult forward man bit data.,80.0
308,2023-06-15,H1-2023,1,3,2,4,5,Per name shoulder also.,80.0
308,2023-12-15,H2-2023,2,1,2,4,5,Discover reduce top task as character.,80.0
308,2024-06-15,H1-2024,2,1,2,2,5,Notice challenge performance recent staff piece probably war.,40.0
308,2024-12-15,H2-2024,3,2,2,2,5,Sort condition politics argue these degree.,40.0
308,2025-06-15,H1-2025,1,2,2,5,5,Wonder father bank traditional how add have forward.,100.0
309,2023-06-15,H1-2023,3,5,4,4,5,Wind must list sister.,80.0
309,2023-12-15,H2-2023,4,4,4,2,5,Member able dinner fight end bill along.,40.0
309,2024-06-15,H1-2024,5,4,4,5,5,Machine ten in.,100.0
309,2024-12-15,H2-2024,3,4,4,4,5,Energy Congress agree recently seven apply sound.,80.0
309,2025-06-15,H1-2025,4,4,4,3,5,Difference find large entire fight public.,60.0
310,2023-06-15,H1-2023,5,5,5,2,5,Must build return range.,40.0
310,2023-12-15,H2-2023,5,5,5,5,5,High realize rock.,100.0
310,2024-06-15,H1-2024,4,4,4,4,5,Message trial political throw.,80.0
310,2024-12-15,H2-2024,4,4,4,4,5,Similar week best young continue sport peace.,80.0
310,2025-06-15,H1-2025,4,5,4,4,5,Plan center Republican commercial.,80.0
311,2023-06-15,H1-2023,2,4,3,3,5,Tough up nothing night.,60.0
311,2023-12-15,H2-2023,3,3,3,2,5,Institution each system church small peace knowledge.,40.0
311,2024-06-15,H1-2024,4,2,3,2,5,Situation film music learn economy.,40.0
311,2024-12-15,H2-2024,2,3,2,3,5,Opportunity black organization can expect Mrs.,60.0
311,2025-06-15,H1-2025,3,4,4,5,5,Six order population also spend class hard.,100.0
313,2023-06-15,H1-2023,3,3,3,5,5,Food miss treatment itself field ever bank glass.,100.0
313,2023-12-15,H2-2023,2,4,3,5,5,Even raise page body.,100.0
313,2024-06-15,H1-2024,3,2,2,3,5,Fine station kid school year decade line.,60.0
313,2024-12-15,H2-2024,3,3,3,4,5,Deep carry poor rest sing as star.,80.0
313,2025-06-15,H1-2025,3,2,2,2,5,Type Mr bad per.,40.0
314,2023-06-15,H1-2023,2,1,2,3,5,Thank close off set stuff young will.,60.0
314,2023-12-15,H2-2023,1,3,2,3,5,Student safe only or.,60.0
314,2024-06-15,H1-2024,2,1,2,3,5,Truth force receive music work easy perform character.,60.0
314,2024-12-15,H2-2024,3,3,3,3,5,Join enjoy media important treat.,60.0
314,2025-06-15,H1-2025,1,1,1,2,5,Professor hope economy it where economy.,40.0
315,2023-06-15,H1-2023,4,2,3,5,5,Exist trip method.,100.0
315,2023-12-15,H2-2023,3,2,2,5,5,Place nation page within box.,100.0
315,2024-06-15,H1-2024,4,4,4,5,5,Dark still lose identify follow ball.,100.0
315,2024-12-15,H2-2024,2,3,2,2,5,Goal serious main last method across well suffer.,40.0
315,2025-06-15,H1-2025,4,3,4,2,5,Few seven toward.,40.0
316,2023-06-15,H1-2023,2,1,2,5,5,Door level power white work writer left.,100.0
316,2023-12-15,H2-2023,1,2,2,4,5,Film lawyer expert door back major mention.,80.0
316,2024-06-15,H1-2024,2,2,2,3,5,Return PM however protect compare.,60.0
316,2024-12-15,H2-2024,1,1,1,4,5,In reach television day tell sound vote.,80.0
316,2025-06-15,H1-2025,2,1,2,4,5,Expect my then similar.,80.0
317,2023-06-15,H1-2023,2,2,2,5,5,Drive stop last else bill production.,100.0
317,2023-12-15,H2-2023,2,3,2,4,5,Represent cultural government their carry.,80.0
317,2024-06-15,H1-2024,3,2,2,3,5,Strong show development common.,60.0
317,2024-12-15,H2-2024,3,3,3,2,5,Cut enter rather first two summer.,40.0
317,2025-06-15,H1-2025,3,3,3,4,5,Age product office Congress recently stand.,80.0
318,2023-06-15,H1-2023,2,3,2,4,5,Avoid like instead else born kitchen black.,80.0
318,2023-12-15,H2-2023,3,3,3,2,5,Bag dark decade firm street bag something.,40.0
318,2024-06-15,H1-2024,3,3,3,5,5,Ask anything attention though some.,100.0
318,2024-12-15,H2-2024,3,4,4,2,5,Laugh thousand future paper program some her medical.,40.0
318,2025-06-15,H1-2025,4,2,3,4,5,Lawyer nature that.,80.0
319,2023-06-15,H1-2023,2,4,3,3,5,Say stuff but.,60.0
319,2023-12-15,H2-2023,3,4,4,5,5,Control player your book.,100.0
319,2024-06-15,H1-2024,2,3,2,3,5,Sport threat throw some example social television wait.,60.0
319,2024-12-15,H2-2024,2,3,2,2,5,Then cause play church.,40.0
319,2025-06-15,H1-2025,3,3,3,5,5,Pm article according level.,100.0
320,2023-06-15,H1-2023,3,3,3,4,5,Before expect contain visit case within need.,80.0
320,2023-12-15,H2-2023,2,4,3,4,5,Law lot method drug.,80.0
320,2024-06-15,H1-2024,3,4,4,5,5,Single create on future consumer change.,100.0
320,2024-12-15,H2-2024,2,2,2,3,5,Base happen positive day time.,60.0
320,2025-06-15,H1-2025,3,3,3,3,5,Rate visit age take current body support.,60.0
321,2023-06-15,H1-2023,5,3,4,2,5,Such fear significant reflect billion information other.,40.0
321,2023-12-15,H2-2023,4,4,4,3,5,Not another politics several already history baby.,60.0
321,2024-06-15,H1-2024,4,5,4,3,5,International language current ready realize several.,60.0
321,2024-12-15,H2-2024,3,4,4,3,5,Write fill so go.,60.0
321,2025-06-15,H1-2025,4,5,4,3,5,Many ten board project.,60.0
322,2023-06-15,H1-2023,5,5,5,2,5,Someone different specific.,40.0
322,2023-12-15,H2-2023,5,5,5,4,5,Expect option arrive poor.,80.0
322,2024-06-15,H1-2024,5,4,4,2,5,Mention success against party.,40.0
322,2024-12-15,H2-2024,5,5,5,2,5,Turn career itself of crime fish stage.,40.0
322,2025-06-15,H1-2025,3,3,3,3,5,Religious attention beautiful although himself.,60.0
323,2023-06-15,H1-2023,4,4,4,3,5,Personal side which exist any.,60.0
323,2023-12-15,H2-2023,4,4,4,2,5,Rate still nothing type fire paper.,40.0
323,2024-06-15,H1-2024,3,4,4,5,5,Anything budget mother officer before as.,100.0
323,2024-12-15,H2-2024,4,3,4,3,5,Better sing film important piece edge in interest.,60.0
323,2025-06-15,H1-2025,4,4,4,4,5,White agree event section money our impact.,80.0
324,2023-06-15,H1-2023,4,3,4,4,5,Above ten and floor unit.,80.0
324,2023-12-15,H2-2023,4,3,4,4,5,Discussion whose certain mean.,80.0
324,2024-06-15,H1-2024,4,3,4,5,5,Forward degree red center sing.,100.0
325,2023-06-15,H1-2023,3,2,2,4,5,Option born red town according type.,80.0
325,2023-12-15,H2-2023,3,2,2,3,5,Early well box fish treat sound film seat.,60.0
325,2024-06-15,H1-2024,3,3,3,3,5,Think their trouble beat sport.,60.0
325,2024-12-15,H2-2024,2,3,2,2,5,Sense improve field behavior century why capital.,40.0
325,2025-06-15,H1-2025,2,3,2,3,5,There country avoid number fly remain.,60.0
326,2023-06-15,H1-2023,3,2,2,2,5,Color glass join skill war tough base buy.,40.0
326,2023-12-15,H2-2023,1,2,2,2,5,Art politics ground media song stock person.,40.0
326,2024-06-15,H1-2024,1,3,2,3,5,More ok important memory.,60.0
326,2024-12-15,H2-2024,2,3,2,2,5,Believe standard eat staff process new detail free.,40.0
326,2025-06-15,H1-2025,1,2,2,3,5,Loss study of bank candidate practice fire southern.,60.0
327,2023-06-15,H1-2023,3,3,3,2,5,Million coach education let image cut concern.,40.0
327,2023-12-15,H2-2023,3,2,2,3,5,Four democratic event my.,60.0
327,2024-06-15,H1-2024,2,4,3,3,5,Point action learn measure.,60.0
327,2024-12-15,H2-2024,3,4,4,2,5,Model increase perhaps ever woman magazine lawyer.,40.0
327,2025-06-15,H1-2025,4,2,3,4,5,Majority head direction campaign.,80.0
328,2023-06-15,H1-2023,2,2,2,3,5,Financial also speak fear war.,60.0
328,2023-12-15,H2-2023,4,4,4,3,5,Actually listen country person nature.,60.0
328,2024-06-15,H1-2024,3,4,4,5,5,There nice far wish.,100.0
328,2024-12-15,H2-2024,3,2,2,4,5,First herself listen manage certain improve president.,80.0
328,2025-06-15,H1-2025,3,3,3,3,5,Stock suddenly a daughter increase executive detail material.,60.0
329,2023-06-15,H1-2023,3,3,3,3,5,Trial high a than officer good.,60.0
329,2023-12-15,H2-2023,5,3,4,5,5,Center walk also hour add notice both.,100.0
329,2024-06-15,H1-2024,5,3,4,2,5,Theory finally second stock ground.,40.0
329,2024-12-15,H2-2024,4,5,4,4,5,Past almost eat ball.,80.0
329,2025-06-15,H1-2025,5,3,4,2,5,Cup less participant.,40.0
330,2023-06-15,H1-2023,3,2,2,5,5,Least career lot girl sure eat.,100.0
330,2023-12-15,H2-2023,1,2,2,4,5,Law available use.,80.0
330,2024-06-15,H1-2024,1,3,2,3,5,Believe state would hour trip.,60.0
330,2024-12-15,H2-2024,2,3,2,5,5,My deal to law analysis.,100.0
330,2025-06-15,H1-2025,1,3,2,5,5,Wish rate second particularly eye class ten.,100.0
331,2023-06-15,H1-2023,5,3,4,2,5,Network myself us soon nice.,40.0
331,2023-12-15,H2-2023,4,3,4,2,5,Point inside pretty general party assume young.,40.0
331,2024-06-15,H1-2024,3,5,4,2,5,Tonight report something total film.,40.0
331,2024-12-15,H2-2024,4,5,4,2,5,Per music program per leg sound pull himself.,40.0
331,2025-06-15,H1-2025,4,3,4,4,5,Heart human opportunity.,80.0
332,2023-06-15,H1-2023,4,3,4,2,5,Right challenge rule down.,40.0
332,2023-12-15,H2-2023,4,3,4,2,5,So government respond admit.,40.0
332,2024-06-15,H1-2024,3,4,4,4,5,Energy fish list personal star accept news.,80.0
332,2024-12-15,H2-2024,2,3,2,5,5,Shake build model participant final.,100.0
332,2025-06-15,H1-2025,2,2,2,4,5,Above else upon expert go where relate.,80.0
333,2023-06-15,H1-2023,3,4,4,3,5,Play across article group arm land either.,60.0
333,2023-12-15,H2-2023,3,2,2,4,5,Population pull type dinner bit help.,80.0
333,2024-06-15,H1-2024,4,4,4,2,5,When citizen eye chance sit not.,40.0
333,2024-12-15,H2-2024,4,3,4,2,5,Happy note move goal anyone.,40.0
333,2025-06-15,H1-2025,3,4,4,2,5,Talk arrive lay practice list media.,40.0
334,2023-06-15,H1-2023,2,2,2,2,5,Rather hand step glass top movie.,40.0
334,2023-12-15,H2-2023,3,4,4,2,5,World Mrs start thus Congress guy such matter.,40.0
334,2024-06-15,H1-2024,4,3,4,4,5,Campaign growth me production.,80.0
334,2024-12-15,H2-2024,2,3,2,2,5,North resource energy effort school.,40.0
334,2025-06-15,H1-2025,2,3,2,4,5,Land without claim walk work church.,80.0
336,2023-06-15,H1-2023,5,5,5,3,5,A Republican get take rise chance.,60.0
336,2023-12-15,H2-2023,4,3,4,5,5,Skill between strong summer data wait personal.,100.0
336,2024-06-15,H1-2024,5,5,5,5,5,Administration public song understand.,100.0
336,2024-12-15,H2-2024,3,3,3,2,5,Step religious sister true road method dinner.,40.0
336,2025-06-15,H1-2025,5,3,4,3,5,Around knowledge space suffer send society.,60.0
337,2023-06-15,H1-2023,3,4,4,4,5,Their she heavy serious audience.,80.0
337,2023-12-15,H2-2023,4,5,4,3,5,Much unit none road provide determine.,60.0
337,2024-06-15,H1-2024,5,5,5,3,5,Either method star I south range.,60.0
337,2024-12-15,H2-2024,5,5,5,5,5,Political deal interest trade whether.,100.0
337,2025-06-15,H1-2025,4,3,4,2,5,Many notice morning Congress throughout keep structure shake.,40.0
338,2023-06-15,H1-2023,3,3,3,5,5,Least guy rest face way building.,100.0
338,2023-12-15,H2-2023,5,4,4,3,5,Her service just red whether.,60.0
338,2024-06-15,H1-2024,5,3,4,5,5,Arm region watch wife far.,100.0
338,2024-12-15,H2-2024,4,3,4,5,5,Crime receive agency.,100.0
338,2025-06-15,H1-2025,3,5,4,2,5,Land without bring inside.,40.0
339,2023-06-15,H1-2023,3,3,3,2,5,Chance study approach price work near.,40.0
339,2023-12-15,H2-2023,4,2,3,3,5,Well above feel within machine move.,60.0
339,2024-06-15,H1-2024,3,4,4,3,5,Call certainly daughter too speak third audience traditional.,60.0
339,2024-12-15,H2-2024,2,2,2,5,5,Small catch final shoulder response.,100.0
339,2025-06-15,H1-2025,3,3,3,4,5,Clearly room talk soon police.,80.0
340,2023-06-15,H1-2023,3,2,2,5,5,Try environmental act once water that sit.,100.0
340,2023-12-15,H2-2023,1,1,1,2,5,Key level dark window cell discuss southern.,40.0
340,2024-06-15,H1-2024,1,3,2,3,5,Help large talk item specific side.,60.0
340,2024-12-15,H2-2024,1,1,1,2,5,Letter remember certainly foot.,40.0
340,2025-06-15,H1-2025,3,2,2,4,5,Item there difference possible body.,80.0
342,2023-06-15,H1-2023,4,5,4,3,5,Design war fly activity provide kitchen.,60.0
342,2023-12-15,H2-2023,5,5,5,5,5,Different argue check spring across need item.,100.0
342,2024-06-15,H1-2024,5,5,5,3,5,War wear will society.,60.0
342,2024-12-15,H2-2024,4,5,4,5,5,Culture building explain theory become nearly.,100.0
342,2025-06-15,H1-2025,4,5,4,2,5,Let election ability continue person sure.,40.0
343,2023-06-15,H1-2023,5,4,4,2,5,Door today site task thousand.,40.0
343,2023-12-15,H2-2023,4,4,4,3,5,Left civil serve term performance score short activity.,60.0
343,2024-06-15,H1-2024,5,5,5,3,5,Society plant together push soldier character.,60.0
343,2024-12-15,H2-2024,4,4,4,4,5,Decide feel by purpose argue ever.,80.0
343,2025-06-15,H1-2025,5,5,5,3,5,Debate light teach these camera keep employee.,60.0
344,2023-06-15,H1-2023,3,5,4,4,5,Girl while four.,80.0
344,2023-12-15,H2-2023,4,4,4,4,5,Move current his century leg necessary.,80.0
344,2024-06-15,H1-2024,5,4,4,4,5,Student hair throw customer cause entire fight.,80.0
344,2024-12-15,H2-2024,4,5,4,4,5,Share campaign begin.,80.0
344,2025-06-15,H1-2025,3,4,4,2,5,Authority whether stay mouth east race.,40.0
345,2023-06-15,H1-2023,1,1,1,3,5,Against will stuff federal specific former according.,60.0
345,2023-12-15,H2-2023,1,2,2,3,5,Across carry scene step heart.,60.0
345,2024-06-15,H1-2024,1,1,1,4,5,However attention family.,80.0
345,2024-12-15,H2-2024,2,2,2,4,5,Rate century defense relationship.,80.0
345,2025-06-15,H1-2025,1,1,1,5,5,Voice example fear often include.,100.0
346,2023-06-15,H1-2023,5,4,4,2,5,Different movement throw partner matter evidence.,40.0
346,2023-12-15,H2-2023,5,3,4,5,5,Region production no bar technology.,100.0
346,2024-06-15,H1-2024,5,3,4,2,5,Method style significant detail type face kitchen sister.,40.0
346,2024-12-15,H2-2024,5,3,4,3,5,Everything very responsibility else bit visit team.,60.0
346,2025-06-15,H1-2025,5,5,5,4,5,Thousand policy inside city spend decide.,80.0
347,2023-06-15,H1-2023,2,3,2,5,5,Hard head fill item official identify room.,100.0
347,2023-12-15,H2-2023,3,4,4,3,5,Degree career personal approach around air above.,60.0
347,2024-06-15,H1-2024,2,4,3,2,5,Head bed term big traditional we.,40.0
347,2024-12-15,H2-2024,3,3,3,2,5,Paper speech instead hand.,40.0
347,2025-06-15,H1-2025,3,3,3,2,5,Visit model list small image animal deep.,40.0
348,2023-06-15,H1-2023,4,4,4,3,5,Lead part show personal agency something.,60.0
348,2023-12-15,H2-2023,2,2,2,4,5,Suddenly PM anything join act guy rock.,80.0
348,2024-06-15,H1-2024,3,4,4,5,5,Set happy find partner think.,100.0
348,2024-12-15,H2-2024,2,3,2,4,5,Oil television share special phone.,80.0
349,2023-06-15,H1-2023,1,2,2,2,5,Deep everybody really.,40.0
349,2023-12-15,H2-2023,3,3,3,5,5,Agent sort card.,100.0
349,2024-06-15,H1-2024,1,1,1,3,5,Relate price heavy be ability relationship now.,60.0
349,2024-12-15,H2-2024,1,1,1,5,5,Energy focus film lot.,100.0
349,2025-06-15,H1-2025,1,3,2,5,5,Head land sign leave her suggest.,100.0
350,2023-06-15,H1-2023,4,5,4,3,5,Small while memory quickly article event.,60.0
350,2023-12-15,H2-2023,4,4,4,3,5,Even economic in bag old.,60.0
350,2024-06-15,H1-2024,3,3,3,2,5,Standard want small president face town.,40.0
350,2024-12-15,H2-2024,4,4,4,5,5,Girl property statement.,100.0
350,2025-06-15,H1-2025,4,3,4,4,5,Other trouble require compare catch after.,80.0
351,2023-06-15,H1-2023,2,2,2,5,5,Election cup animal personal send suggest trouble foreign.,100.0
351,2023-12-15,H2-2023,2,2,2,2,5,Allow without product hair foot management.,40.0
351,2024-06-15,H1-2024,2,2,2,2,5,Consumer animal sport moment friend many.,40.0
351,2024-12-15,H2-2024,4,4,4,2,5,Scene door performance easy may center interview.,40.0
351,2025-06-15,H1-2025,4,4,4,2,5,President discuss seem design staff nice black decade.,40.0
352,2023-06-15,H1-2023,3,3,3,4,5,Send road wide score often benefit.,80.0
352,2023-12-15,H2-2023,5,5,5,2,5,Weight each voice behind skill feel.,40.0
352,2024-06-15,H1-2024,5,5,5,2,5,Cut sure coach site me join what.,40.0
352,2024-12-15,H2-2024,5,3,4,5,5,Republican stop soldier project couple ten.,100.0
352,2025-06-15,H1-2025,5,4,4,4,5,Home size wife know either.,80.0
353,2023-06-15,H1-2023,3,3,3,3,5,Field tax and name voice hold radio.,60.0
353,2023-12-15,H2-2023,4,3,4,5,5,Himself popular perform notice loss wind.,100.0
353,2024-06-15,H1-2024,3,4,4,5,5,His structure dog stay wall.,100.0
353,2024-12-15,H2-2024,5,5,5,5,5,Someone dog white military street.,100.0
353,2025-06-15,H1-2025,4,3,4,2,5,Image visit card really himself run study court.,40.0
354,2023-06-15,H1-2023,2,4,3,5,5,Good book maybe actually join.,100.0
354,2023-12-15,H2-2023,4,4,4,4,5,Officer third when.,80.0
354,2024-06-15,H1-2024,4,2,3,2,5,Kitchen somebody rather clear close southern.,40.0
354,2024-12-15,H2-2024,2,2,2,3,5,Customer parent add.,60.0
354,2025-06-15,H1-2025,3,2,2,5,5,To late account.,100.0
355,2023-06-15,H1-2023,3,5,4,4,5,Full budget offer child.,80.0
355,2023-12-15,H2-2023,5,5,5,5,5,Spend sort cup task catch this.,100.0
355,2024-06-15,H1-2024,4,3,4,3,5,Difference really policy establish south because recognize mean.,60.0
355,2024-12-15,H2-2024,4,5,4,2,5,Wide design stuff add even.,40.0
355,2025-06-15,H1-2025,4,4,4,2,5,Southern indicate fight apply idea.,40.0
356,2023-06-15,H1-2023,4,3,4,2,5,Maintain call professional financial.,40.0
356,2023-12-15,H2-2023,4,3,4,5,5,Especially worry million work speak meeting collection.,100.0
356,2024-06-15,H1-2024,3,4,4,3,5,Choice manage lot study wear free sit.,60.0
356,2024-12-15,H2-2024,3,3,3,2,5,Information Congress well.,40.0
356,2025-06-15,H1-2025,3,5,4,4,5,Garden task sound fund yes arm.,80.0
357,2023-06-15,H1-2023,2,3,2,2,5,Occur glass decision Mr study room.,40.0
357,2023-12-15,H2-2023,3,2,2,3,5,Fear service anything need.,60.0
357,2024-06-15,H1-2024,2,3,2,3,5,Player Congress memory fill up consumer.,60.0
357,2024-12-15,H2-2024,2,3,2,3,5,Stay opportunity father performance left.,60.0
357,2025-06-15,H1-2025,3,3,3,2,5,Region region style campaign.,40.0
358,2023-06-15,H1-2023,3,1,2,2,5,Anything some threat.,40.0
358,2023-12-15,H2-2023,3,1,2,4,5,Summer down population painting line your law word.,80.0
358,2024-06-15,H1-2024,3,3,3,2,5,Property too movement people these money fill.,40.0
358,2024-12-15,H2-2024,1,1,1,4,5,Class travel personal.,80.0
358,2025-06-15,H1-2025,1,2,2,4,5,Outside worry explain marriage inside military.,80.0
359,2023-06-15,H1-2023,3,5,4,2,5,Employee kind word next room.,40.0
359,2023-12-15,H2-2023,3,5,4,5,5,Best for hundred reason.,100.0
359,2024-06-15,H1-2024,4,3,4,5,5,Management him throw certain.,100.0
359,2024-12-15,H2-2024,3,4,4,2,5,Follow yeah shake quite PM cover.,40.0
359,2025-06-15,H1-2025,5,4,4,4,5,Early imagine but during.,80.0
360,2023-06-15,H1-2023,1,3,2,3,5,Structure some must scientist movement.,60.0
360,2023-12-15,H2-2023,3,2,2,2,5,American hear child international.,40.0
360,2024-06-15,H1-2024,2,2,2,4,5,Pass mean leave.,80.0
360,2024-12-15,H2-2024,2,1,2,2,5,Many sort phone store.,40.0
360,2025-06-15,H1-2025,1,1,1,4,5,Season where alone.,80.0
361,2023-06-15,H1-2023,1,1,1,2,5,Forget yeah both point close change form put.,40.0
361,2023-12-15,H2-2023,2,1,2,4,5,Southern news source wish southern place happy.,80.0
361,2024-06-15,H1-2024,2,3,2,3,5,Tonight miss may in then court sign.,60.0
361,2024-12-15,H2-2024,2,3,2,3,5,Factor their small rise memory instead seek fast.,60.0
361,2025-06-15,H1-2025,2,2,2,4,5,Of establish dog lot.,80.0
362,2023-06-15,H1-2023,3,4,4,5,5,Affect art late once ground structure court.,100.0
362,2023-12-15,H2-2023,4,5,4,4,5,Field century property bit year attack.,80.0
362,2024-06-15,H1-2024,3,5,4,4,5,Notice hear deal suffer.,80.0
362,2024-12-15,H2-2024,4,5,4,5,5,Road this friend year focus.,100.0
362,2025-06-15,H1-2025,4,3,4,2,5,Training stop field chance hear foreign many.,40.0
363,2023-06-15,H1-2023,2,4,3,4,5,Future also item either no region sit car.,80.0
363,2023-12-15,H2-2023,4,4,4,2,5,Available particularly himself become fact about.,40.0
363,2024-06-15,H1-2024,2,2,2,4,5,Physical national record once.,80.0
363,2024-12-15,H2-2024,3,2,2,3,5,Small after that.,60.0
363,2025-06-15,H1-2025,3,2,2,2,5,Fire money capital land.,40.0
364,2023-06-15,H1-2023,4,3,4,4,5,Door blue modern nothing treat.,80.0
364,2023-12-15,H2-2023,4,4,4,3,5,Much Democrat seek response coach quickly.,60.0
